extra_id,text,name,class_simple,topics
35692,consider wilbur ross value added tax with export rebates,BARKLEY MICHAEL JAMES MR,2,economy 
35749,black market sources shrink,BARKLEY MICHAEL JAMES MR,2,economy 
35871,taxpayer funds held in trust act,BARKLEY MICHAEL JAMES MR,2,economy 
34120, same for physical education,BARKLEY MICHAEL JAMES MR,4,education
34135,private student loan bankruptcy fairness act of cohen,BARKLEY MICHAEL JAMES MR,4,education
34165, conyers provide no charter school shall open unless faculty and staff shall full participation in union contracts,BARKLEY MICHAEL JAMES MR,4,education
34166, and benefits of school district in placed,BARKLEY MICHAEL JAMES MR,4,education
34167, or if no school district,BARKLEY MICHAEL JAMES MR,4,education
34169,ban school vouchers oppose union busting aspects of common core and race to top reopen all black lung cases on dr paul wheeler of johns hopkins any input,BARKLEY MICHAEL JAMES MR,4,education
34202, limits on student voting,BARKLEY MICHAEL JAMES MR,4,education
34222,ban inclusion of student loans on credit reports until such time as subject to bankruptcy,BARKLEY MICHAEL JAMES MR,4,education
34246, outlaw any ban on tuition aid for excons,BARKLEY MICHAEL JAMES MR,4,education
34311,forgive student debt for stem graduates at time receive diplomas,BARKLEY MICHAEL JAMES MR,4,education
34352,provide no student loan shall bear interest rate higher than lowest rate charged banks by treasury or federal reserve,BARKLEY MICHAEL JAMES MR,4,education
34410,keep student loan interest rates low,BARKLEY MICHAEL JAMES MR,4,education
34445,provide no charter school shall open unless faculty and staff shall full participation in union contracts,BARKLEY MICHAEL JAMES MR,4,education
34551,require deferral of student loans for disabled people for duration of disability,BARKLEY MICHAEL JAMES MR,4,education
34626, ensure prosper with education,BARKLEY MICHAEL JAMES MR,4,education
34700, abolish waiting lists for prisoner education prisoner applies,BARKLEY MICHAEL JAMES MR,4,education
34712,exempt social security from student loan garnishment,BARKLEY MICHAEL JAMES MR,4,education
34751,outlaw teaching of creationism in any school receives funds from any government or hosts students in lieu of public schooling,BARKLEY MICHAEL JAMES MR,4,education
34752, consider forgive student debt for stem graduates at time receive diplomas,BARKLEY MICHAEL JAMES MR,4,education
34753, support steve israels student loan employment benefits act of hr student loan forgiveness act of hr,BARKLEY MICHAEL JAMES MR,4,education
34756, or else treat student debt like any debt in bankruptcy require deferral of student loans for military on active duty require deferral of student loans for disabled people for duration of disability,BARKLEY MICHAEL JAMES MR,4,education
34830, or else treat student debt like any debt in bankruptcy,BARKLEY MICHAEL JAMES MR,4,education
34856,methamphetamine education,BARKLEY MICHAEL JAMES MR,4,education
34935,more education adopt budget below and restore school funding in every state support free community college,BARKLEY MICHAEL JAMES MR,4,education
34936, support free state college tuition,BARKLEY MICHAEL JAMES MR,4,education
34941, expand affordable child care and after school programs with tax credits,BARKLEY MICHAEL JAMES MR,4,education
35107,support steve israels student loan employment benefits act of hr student loan forgiveness act of hr,BARKLEY MICHAEL JAMES MR,4,education
35407,outlaw teaching of creationism in any school receives funds from any government or hosts students in lieu of public schooling health see also budget,BARKLEY MICHAEL JAMES MR,4,education
35813, louis brandeis school of law,BARKLEY MICHAEL JAMES MR,4,education
34133,consider graduated excise tax on campaign contributions,BARKLEY MICHAEL JAMES MR,3,election 
34199,extend voting rights act section preapproval process to all electing jurisdictions,BARKLEY MICHAEL JAMES MR,3,election 
34231,congress may regulate political campaign funding as chooses,BARKLEY MICHAEL JAMES MR,3,election 
34234,congress to regulate campaign money,BARKLEY MICHAEL JAMES MR,3,election 
34247, outlaw any forms of discrimination against persons fully served time and parole or probation,BARKLEY MICHAEL JAMES MR,3,election 
34248, including voter rights,BARKLEY MICHAEL JAMES MR,3,election 
34263,advocate restoring cuts to essential air service,BARKLEY MICHAEL JAMES MR,3,election 
34278,allow campaign funds to used for child care,BARKLEY MICHAEL JAMES MR,3,election 
34284,provide for early voting in all jurisdictions,BARKLEY MICHAEL JAMES MR,3,election 
34326,consider norm ornsteins voter lottery as incentive to vote,BARKLEY MICHAEL JAMES MR,3,election 
34357,project vote smart political courage test,BARKLEY MICHAEL JAMES MR,3,election 
34369,support hr voter empowerment act of by rep john lewis of georgia to reverse alec jim crow laws,BARKLEY MICHAEL JAMES MR,3,election 
34420,exclude campaign contributions received,BARKLEY MICHAEL JAMES MR,3,election 
34437,primary election campaign statements for of candidates michael eggman didnt file one,BARKLEY MICHAEL JAMES MR,3,election 
34514,provide any political campaign rights or privileges allowed corporations shall also allowed unions prohibit paycheck protection scheme,BARKLEY MICHAEL JAMES MR,3,election 
34565,kick pro football out of add tax surcharge for excess compensation,BARKLEY MICHAEL JAMES MR,3,election 
34576,advocate approval of equal rights amendment,BARKLEY MICHAEL JAMES MR,3,election 
34584,every citizen shall right to vote in all jurisdictions include citizens declared principal residence,BARKLEY MICHAEL JAMES MR,3,election 
34585,exercise of right to vote shall under such regulations as congress shall make,BARKLEY MICHAEL JAMES MR,3,election 
34586,support pocanellison right to vote amendment,BARKLEY MICHAEL JAMES MR,3,election 
34593, presidential recall provide lifetime voting membership in house of representatives for all past presidents provide bill to modify any treaty may initiated in same manner as revenue bill,BARKLEY MICHAEL JAMES MR,3,election 
34612,primary election campaign statements for all candidates,BARKLEY MICHAEL JAMES MR,3,election 
34638,league of women voters smart voter page,BARKLEY MICHAEL JAMES MR,3,election 
34642,strengthen protections against oil spills halt offshore drilling until blowout preventers actualy work designed,BARKLEY MICHAEL JAMES MR,3,election 
34657,primary election voter pamphlet campaign statements for all candidates,BARKLEY MICHAEL JAMES MR,3,election 
34718,strengthen protections against oil spills,BARKLEY MICHAEL JAMES MR,3,election 
34789,provide any multijurisdictional campaign to interfere with electoral franchise shall prosecutable under rico and related statutes,BARKLEY MICHAEL JAMES MR,3,election 
34793,provide union certification votes shall succeed by majority of workers voting,BARKLEY MICHAEL JAMES MR,3,election 
34794, not by majority of workers eligible to vote,BARKLEY MICHAEL JAMES MR,3,election 
34795,phasein protections for midamerica against another new madrid earthquake,BARKLEY MICHAEL JAMES MR,3,election 
34866,establish lobby desk and department in every united states court to assist pro per litigants and make and coordinate requests for pro bono assistance with local bar,BARKLEY MICHAEL JAMES MR,3,election 
34948,provide sole criteria for voter registration and regulation of persons registering voters in us shall by regulations set by federal elections commission,BARKLEY MICHAEL JAMES MR,3,election 
34970, brady campaign none of major gun control groups offer memberships except lcav for,BARKLEY MICHAEL JAMES MR,3,election 
35100,require all levels of elections allow candidates to identify political party,BARKLEY MICHAEL JAMES MR,3,election 
35115, make voting right to taken away,BARKLEY MICHAEL JAMES MR,3,election 
35117, automatic voter registration,BARKLEY MICHAEL JAMES MR,3,election 
35118,consider norm ornsteins voter lottery as incentive to vote change fcc candidate preference rules to exclude negative ads from preferred rates,BARKLEY MICHAEL JAMES MR,3,election 
35126,support president obamas preschool for all proposal,BARKLEY MICHAEL JAMES MR,3,election 
35184,repeal gun manufacturer lawsuit shield act protection of lawful commerce in arms act plcaa remove litigation protection enjoyed by gun industry,BARKLEY MICHAEL JAMES MR,3,election 
35198,consider adding to all elections option for voter to make hisher vote public vote rather than secret vote to aid in testing and reducing voterecording and counting fraud such as as alleged in ohio in,BARKLEY MICHAEL JAMES MR,3,election 
35227,progressive change campaign committee,BARKLEY MICHAEL JAMES MR,3,election 
35228,resurrect look for union label campaign as federal campaign,BARKLEY MICHAEL JAMES MR,3,election 
35230,provide lifetime voting membership in house of representatives for all past presidents,BARKLEY MICHAEL JAMES MR,3,election 
35240,support hillary clintons count every vote act of,BARKLEY MICHAEL JAMES MR,3,election 
34317,plastic ties acquired in interstate commerce or in any way with federal funds,BARKLEY MICHAEL JAMES MR,10,environment
34321,begin sweeping pacific of floating plastic to extent possible without damaging marine life,BARKLEY MICHAEL JAMES MR,10,environment
34376,support sanders boxer climate change act of,BARKLEY MICHAEL JAMES MR,10,environment
35234,natural resources defense council,BARKLEY MICHAEL JAMES MR,10,environment
34504, reexamine international job thieves such as globalization,BARKLEY MICHAEL JAMES MR,8,foreign_policy
34665, in annual foreign aid,BARKLEY MICHAEL JAMES MR,8,foreign_policy
35150,require human rights improvements by israel in exchange for continuing ,BARKLEY MICHAEL JAMES MR,8,foreign_policy
34267,consider scrapping medicare enrollment period people need medicare all year long,BARKLEY MICHAEL JAMES MR,5,healthcare
